RAG Incremental Load: 26 clean chunks, 0 new chunks. Dirty: 0, Deleted: 0
2026-05-15 07:57:21,929 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=96 spo2=97 temp=0.0 steps=220 bp=None sos=False
2026-05-15 07:57:22,043 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:22,649 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=87 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:22,773 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:22,938 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=96 spo2=97 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:23,046 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:23,947 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=0 spo2=97 temp=0.0 steps=220 bp=None sos=False
2026-05-15 07:57:24,061 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:24,098 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_ab hr=0 spo2=97 temp=22.84 steps=220 bp=0/0 sos=False
2026-05-15 07:57:24,334 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:24,654 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=0/0 sos=False
2026-05-15 07:57:24,770 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:28,973 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=0 spo2=97 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:29,103 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:29,678 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=96 spo2=0 temp=0.0 steps=184 bp=None sos=False
2026-05-15 07:57:29,805 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:29,979 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=0 spo2=97 temp=0.0 steps=220 bp=None sos=False
2026-05-15 07:57:30,098 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:30,682 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=134/79 sos=False
2026-05-15 07:57:30,819 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:31,681 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=96 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:31,800 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:33,144 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=96 spo2=98 temp=0.0 steps=620 bp=None sos=False
2026-05-15 07:57:33,263 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:34,151 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=134/79 sos=False
2026-05-15 07:57:34,273 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:35,004 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=74 spo2=97 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:35,124 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:35,159 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=96 spo2=98 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:35,278 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:36,162 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=134/79 sos=False
2026-05-15 07:57:36,283 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:36,715 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=134/79 sos=False
2026-05-15 07:57:36,840 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:37,722 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=84 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:37,848 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:38,733 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=134/79 sos=False
2026-05-15 07:57:38,986 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:39,025 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=0/0 sos=False
2026-05-15 07:57:39,133 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:39,741 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=84 spo2=0 temp=0.0 steps=184 bp=None sos=False
2026-05-15 07:57:39,866 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:40,748 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=83 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:40,860 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:41,753 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=82 spo2=0 temp=0.0 steps=184 bp=None sos=False
2026-05-15 07:57:41,870 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:42,039 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=83 spo2=97 temp=0.0 steps=220 bp=None sos=False
2026-05-15 07:57:42,150 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:42,756 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=134/79 sos=False
2026-05-15 07:57:42,888 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:43,762 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=82 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:43,872 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:44,769 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=134/79 sos=False
2026-05-15 07:57:44,890 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:45,210 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=96 spo2=0 temp=0.0 steps=620 bp=None sos=False
2026-05-15 07:57:45,325 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
